segment,location,pressure,flow,acoustic,time
Dimapur → Kohima,"(25.7326, 94.01335)",50.36347387307792,93.99137372927635,31.003694873252446,1740395557.5104
Dimapur → Kohima,"(25.6747, 94.1086)",48.82295036744383,100.40959001730201,28.250788010510064,1740395557.5104032
Kohima → Imphal,"(25.6747, 94.1086)",43.843649834493625,102.65049330669545,32.145167119406985,1740395557.510429
Kohima → Imphal,"(25.460275000000003, 94.06565)",47.52143817085396,102.31631527562661,33.44951298287687,1740395557.510431
Kohima → Imphal,"(25.24585, 94.0227)",51.52177792296922,98.45521447303817,31.89549786953653,1740395557.5104342
Kohima → Imphal,"(25.031425, 93.97975)",41.62025233768561,100.99766725030284,29.00493007985042,1740395557.510436
Kohima → Imphal,"(24.817, 93.9368)",48.366057962476816,116.848780856545,35.51964946937472,1740395557.510438
Guwahati → Dimapur,"(26.1445, 91.7362)",51.25720153306806,96.6738846351882,32.30542199166578,1740395625.0511239
Guwahati → Dimapur,"(26.08495, 92.23405)",54.29045718905801,106.98605820898997,31.082639348216944,1740395625.0511281
Guwahati → Dimapur,"(26.0254, 92.7319)",52.001675926442466,100.50081714612426,34.15952095366552,1740395625.05113
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",53.04926185895745,98.01290922121142,29.1694606577784,1740395625.051133
Guwahati → Dimapur,"(25.9063, 93.7276)",48.749410613804294,97.52406803421484,22.765519583248054,1740395625.051135
Dimapur → Kohima,"(25.9063, 93.7276)",46.92963666784519,101.46041301691815,34.21718984398274,1740395625.051172
Dimapur → Kohima,"(25.8484, 93.82284999999999)",45.997203249506,91.79172252827924,29.292051165967063,1740395625.0511749
Dimapur → Kohima,"(25.7905, 93.9181)",52.13502800381481,98.49418482328426,31.76209318527425,1740395625.051177
Dimapur → Kohima,"(25.7326, 94.01335)",65.1088314665793,89.45752109624704,23.750580694300734,1740395625.0511801
Dimapur → Kohima,"(25.6747, 94.1086)",46.16621159256797,115.4447577946946,33.26882448512553,1740395625.051183
Kohima → Imphal,"(25.6747, 94.1086)",46.46029348193651,74.68099300036519,28.0778614256253,1740395625.051209
Kohima → Imphal,"(25.460275000000003, 94.06565)",46.27703224110373,104.582004813708,29.59952296810454,1740395625.051211
Kohima → Imphal,"(25.24585, 94.0227)",57.318897033175446,90.09694561049751,30.057415084093595,1740395625.051214
Kohima → Imphal,"(25.031425, 93.97975)",56.802925439593416,92.74316437043774,34.715918688600205,1740395625.051216
Kohima → Imphal,"(24.817, 93.9368)",42.80716115287332,98.3787746574451,38.16824520501885,1740395625.051218
Guwahati → Dimapur,"(26.1445, 91.7362)",52.52378815362065,99.36502159011717,33.39763350570094,1740395685.049738
Guwahati → Dimapur,"(26.08495, 92.23405)",53.560503073554436,114.80220454829995,30.513794012374987,1740395685.049742
Guwahati → Dimapur,"(26.0254, 92.7319)",53.33036536388498,108.46875949036752,30.099080011143176,1740395685.049744
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",53.24746277534631,93.67982219684366,35.158837239059295,1740395685.049747
Guwahati → Dimapur,"(25.9063, 93.7276)",53.95172873230702,114.37415456860437,31.73734583521188,1740395685.04975
Dimapur → Kohima,"(25.9063, 93.7276)",51.90694494537884,101.14790657918807,30.629997461429934,1740395685.049778
Dimapur → Kohima,"(25.8484, 93.82284999999999)",63.611514206143454,128.7004540827033,35.71455325908859,1740395685.049781
Dimapur → Kohima,"(25.7905, 93.9181)",48.90231520325367,102.72530644913776,35.40509221848991,1740395685.049783
Dimapur → Kohima,"(25.7326, 94.01335)",47.45453097350423,101.42334536007623,28.62170456168215,1740395685.0498
Dimapur → Kohima,"(25.6747, 94.1086)",49.818102225784436,101.74209717582123,30.762105335565405,1740395685.049804
Kohima → Imphal,"(25.6747, 94.1086)",45.63363614697788,100.56258478364178,34.764390212382715,1740395685.049854
Kohima → Imphal,"(25.460275000000003, 94.06565)",50.517506973479065,91.96369268120608,27.12912352944092,1740395685.049856
Kohima → Imphal,"(25.24585, 94.0227)",53.962717024985054,94.41862527169117,24.05347703695673,1740395685.049859
Kohima → Imphal,"(25.031425, 93.97975)",49.278978828167816,104.90868599174294,25.962531855217453,1740395685.0498612
Kohima → Imphal,"(24.817, 93.9368)",44.02393922730708,104.96962002988089,26.370981637607933,1740395685.049864
Guwahati → Dimapur,"(26.1445, 91.7362)",62.03702852266475,88.60059003798165,29.498298265124777,1740395715.533198
Guwahati → Dimapur,"(26.08495, 92.23405)",49.74740898891258,107.2246346192806,29.21880007231608,1740395715.533202
Guwahati → Dimapur,"(26.0254, 92.7319)",45.16019718696411,106.39270944837489,30.738036325204536,1740395715.533204
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",46.0152654759509,90.18292416983063,33.77296224084268,1740395715.533207
Guwahati → Dimapur,"(25.9063, 93.7276)",51.46974160571459,106.70182298407931,32.021403455430764,1740395715.533209
Dimapur → Kohima,"(25.9063, 93.7276)",43.04246107715383,102.42399133408047,34.45262531043032,1740395715.533238
Dimapur → Kohima,"(25.8484, 93.82284999999999)",47.599438351982734,102.49719399912962,29.722033846242745,1740395715.53324
Dimapur → Kohima,"(25.7905, 93.9181)",45.31376662206555,88.65410230260431,29.85214641516246,1740395715.533243
Dimapur → Kohima,"(25.7326, 94.01335)",43.72496534399809,96.07623619601924,34.32173181993559,1740395715.533246
Dimapur → Kohima,"(25.6747, 94.1086)",55.862159897454085,93.04845589383459,26.225448194042333,1740395715.533248
Kohima → Imphal,"(25.6747, 94.1086)",55.926879009029435,84.99891865352865,29.287850233936975,1740395715.533275
Kohima → Imphal,"(25.460275000000003, 94.06565)",52.408250478403545,93.78603253774332,30.480449169768576,1740395715.533277
Kohima → Imphal,"(25.24585, 94.0227)",49.85707485223731,76.31835482246596,31.633143916917064,1740395715.53328
Kohima → Imphal,"(25.031425, 93.97975)",50.0812018765473,92.09149067240855,24.46065022359072,1740395715.533283
Kohima → Imphal,"(24.817, 93.9368)",44.28288201962893,100.68829678432769,35.12870835685563,1740395715.5332851
Guwahati → Dimapur,"(26.1445, 91.7362)",59.988129585326774,85.41220476678328,31.980153192471484,1740395765.5283892
Guwahati → Dimapur,"(26.08495, 92.23405)",53.71689269605508,94.09595701725921,29.313468313370194,1740395765.528393
Guwahati → Dimapur,"(26.0254, 92.7319)",56.334079875690435,109.33288770370359,26.80540573961151,1740395765.5283961
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",54.17562068101518,96.44403498082201,31.98264936134584,1740395765.528399
Guwahati → Dimapur,"(25.9063, 93.7276)",45.93921905743709,86.5187836027309,29.218001507567898,1740395765.528401
Dimapur → Kohima,"(25.9063, 93.7276)",51.69951905781182,104.94898451214182,32.013113284359434,1740395765.528434
Dimapur → Kohima,"(25.8484, 93.82284999999999)",49.66816411503988,108.50895725407116,30.232149367232957,1740395765.528437
Dimapur → Kohima,"(25.7905, 93.9181)",51.71829047855067,88.60278632991597,31.052569059387384,1740395765.52844
Dimapur → Kohima,"(25.7326, 94.01335)",54.91091706378305,98.85426355636078,28.83532719514019,1740395765.5284421
Dimapur → Kohima,"(25.6747, 94.1086)",51.82781235785429,93.52075915139571,29.160017364951454,1740395765.528445
Kohima → Imphal,"(25.6747, 94.1086)",48.45643550021335,89.51455045609723,30.90071401223882,1740395765.528471
Kohima → Imphal,"(25.460275000000003, 94.06565)",53.0821680230021,115.64993666701054,31.799429788496393,1740395765.528474
Kohima → Imphal,"(25.24585, 94.0227)",45.91772453176471,104.1498055898393,27.588615433149307,1740395765.528476
Kohima → Imphal,"(25.031425, 93.97975)",55.09138806254526,88.53057496093614,32.78606588633957,1740395765.528482
Kohima → Imphal,"(24.817, 93.9368)",59.923901727449895,96.5612671028854,35.91393105961943,1740395765.528484
